"HOX424 CarboTax Day1","HOX424 CarboTax Day2","HOX424 CarboTax Day4","HOX424 CarboTax Day7","HOX424 CarboTax Day14","Molecule"
0.288703576025012,0.392841111400039,0.350801236844033,0.434895377428591,0.348043099634076,"AKT1"
1.58261146920583,1.52521536094776,1.61767733591446,1.5071297893945,1.57668368500409,"AKT1"
1.66436773438031,1.55564642607061,1.59277346709503,1.58334067363804,1.64309212191099,"AKT1"
0.368965324355352,0.596571383171617,0.426440831237156,0.307762049556845,0.555490179519639,"BRCA1"
1.02894901154629,1.15099199463962,1.01291752747745,1.05192046500032,0.838078068662015,"BRCA1"
0.358289433203951,0.540972485451942,0.230763256808126,0.539960830905108,0.483934916883788,"BRCA1"
0.968898270745202,0.985109219204296,0.771326976343108,0.984358632076705,0.650239698598231,"BRCA1"
1.31175014762857,1.32430354573029,1.35021723035449,1.3414546773521,1.2695735463896,"CCNB1"
1.86435019331737,1.79067683659907,1.82852238403397,1.85069054430147,1.79496312365212,"CCND1"
1.82280408973771,1.75472002749844,1.77398256750251,1.78522831720605,1.80277164888285,"CDH1"
0.680140346434874,0.719770451282028,0.713828873496959,0.784099808919476,0.732231525491683,"CDK2"
1.52701388063666,1.47619177135671,1.51271285031036,1.44811021970844,1.55549672682758,"CDK2"
1.15890168906813,1.20202812953173,1.2298634682877,1.10297554875794,1.33215496494053,"CDKN1B"
1.46140587110011,1.43063411588086,1.43504418231588,1.42769326886112,1.26131539140607,"CDKN1B"
1.80374397374934,1.71918616968724,1.75236759886219,1.7791918102867,1.78447007405123,"CLDN7"
0.587949172295064,0.751395376488376,0.723113059187351,0.661790090043213,0.173160420899678,"CTNNB1"
0.112498308078196,0.168519891588172,0.133891227114908,0.0858480780777525,0.0881306814974473,"CTNNB1"
1.33803393483492,1.38396322362123,1.50039522212956,1.3067683629321,1.46187989778453,"CTNNB1"
1.28701471745137,1.35018801709255,1.44260328183719,1.2236595978247,1.40154959913953,"CTNNB1"
0.467498847293924,0.570218820726719,0.378493706783,0.372921068247532,0.302868659369789,"CTNNB1"
0.132868029088356,0.189552125390123,0.210780001177579,0.254525549648303,0.150062660076667,"CTNNB1"
0.09500438546175,0.0803104257027002,0.35187562196612,0.0823501766389294,0.141542520972905,"CTNNB1"
0.432558990501295,0.550160937835953,0.223505337750059,0.451690038981999,0.273699064400098,"EGFR"
0.0837242235931941,0.00694910572013928,0.0103045368004936,0.110903226599935,0.145045613584951,"EGFR"
0.0533106349629717,0.183403139992463,-0.0191951669315754,0.211126161362233,-0.0221292983875643,"EGFR"
0.835502578136252,0.987507365430073,0.930042277075137,0.934113216448759,0.991124753658984,"EGFR"
0.298184287126994,0.450886034709064,0.196968829909049,0.311122250456397,0.351520914106211,"ERBB2"
0.882479186298573,0.708088567186189,0.831876544645626,0.836015832259233,0.738414247218141,"ERBB2"
1.9418463420295,1.88174876946107,1.93408995709088,1.91816189330264,1.88899696984291,"ERBB2"
0.745697365837085,0.747245240163383,0.794222632830315,0.774156802603072,0.861352244999358,"ERBB3"
1.67832703104904,1.60719052378611,1.6331440423361,1.59945301392069,1.71720794329015,"ERBB3"
0.284045463996558,0.224144774800428,0.427907969804225,0.206291763320342,0.449565932183745,"ERBB3"
0.138463157538489,0.311920228550201,0.170853678049617,0.169718792327248,0.206848922334287,"ERCC1"
0.358169327120184,0.330119486439993,0.285994575529756,0.276938536818899,0.142787958698332,"ERCC1"
0.834921680638324,0.884605874685555,0.843202633700179,0.882610526720369,0.922359206527019,"ERCC1"
0.807426417831313,0.832995999512736,0.870562595126019,0.930212913178128,0.867064482778226,"ERCC1"
0.153435407490039,0.234273508170371,0.340662008138582,0.154169261970142,0.106689799492411,"ESR1"
