"OV1002 CarboTax Day1 1","OV1002 CarboTax Day2 1","OV1002 CarboTax Day4 1","OV1002 CarboTax Day7 1","OV1002 CarboTax Day14 1","Molecule"
0.440471579149387,0.424250118765898,0.112717762935987,0.388084775162668,0.338200374683397,"AKT1"
1.80846040980906,1.71149480029038,1.78604233131748,1.85077861431834,1.85664301791144,"AKT1"
1.87187630254491,1.82043287902216,1.90744128810848,1.9312476770063,1.89145135755992,"AKT1"
0.495791914282344,0.503352802563403,0.62161830563321,0.53401772857549,0.518974226633811,"BRCA1"
0.62037324086033,0.742364370050705,0.882686123470211,0.725991616617185,0.687144673129827,"BRCA1"
0.460045270054242,0.488901167893041,0.438290302076906,0.463468388280906,0.547593830451421,"BRCA1"
0.573859809442373,0.447684954209008,0.537239960962531,0.39795724095744,0.481824574562369,"BRCA1"
1.31629066280447,1.38710081753058,1.50927017694634,1.62997567493947,1.35185089576436,"CCNB1"
1.84138088514643,1.82839298262869,1.93030147146644,1.95394287222982,1.9055124063444,"CCND1"
1.92858562879265,1.86420981105162,1.92301468916279,1.95483564646571,1.89627450039853,"CDH1"
1.01997184107257,0.939705296991552,1.16056083970697,1.1651206893083,1.19027218569302,"CDK2"
1.7528648061854,1.76055217290847,1.81340946128455,1.89058183566949,1.75872141356425,"CDK2"
1.16924537874095,1.1179728720484,1.15129119431862,1.16704911776237,1.1475987469131,"CDKN1B"
1.22083530524065,1.17683047270866,1.0660995892994,0.935936547456036,1.0622923512831,"CDKN1B"
1.83192378987151,1.73136885475651,1.78612729275288,1.81156562281695,1.81502335551621,"CLDN7"
0.123195290110286,0.196820223268176,0.0844502581160121,0.106368531783983,0.246547879617764,"CTNNB1"
0.0415565057315113,0.067411773131842,0.254633538141901,0.0369460522082556,0.191307290874515,"CTNNB1"
1.16662355440156,1.16279903359872,1.16509464098032,1.23477606727477,1.17271656552476,"CTNNB1"
1.07449965666569,1.12606657571713,1.07112692603563,1.12956622982023,1.08959840219994,"CTNNB1"
0.299880653833743,0.378102231655449,0.426439429875351,0.307705898095131,0.444647108075123,"CTNNB1"
0.244680274851939,0.128519148912278,0.187524534661914,0.194136943820706,0.203482755322335,"CTNNB1"
0.198927055967899,0.140569328736015,0.233369516965809,0.2669095798892,0.150915258191912,"CTNNB1"
0.598010123298684,0.568485396289195,0.428652795769005,0.563933161314894,0.336104879052014,"EGFR"
0.0143552929770704,0.0952432220757879,0.0811410222611458,0.0843909969878915,0.079732189635977,"EGFR"
0.152693183269859,0.16674281887161,0.0834899993202052,0.161676723052587,0.0807631074892792,"EGFR"
0.567200082148101,0.592385317643634,0.545084409077439,0.576155884075959,0.448470657181283,"EGFR"
0.202658547908443,0.222097968188205,0.280063728019191,0.267311961114757,0.275188174244048,"ERBB2"
0.12008306414658,0.0529543676150943,0.0815207535834413,0.136044898623378,-0.014619220565107,"ERBB2"
1.73786419192244,1.6215748563845,1.69937304387504,1.7126801495508,1.85689105950173,"ERBB2"
0.546187562354333,0.581921038390786,0.539722343869409,0.582390873606551,0.512710906522084,"ERBB3"
1.74980998892448,1.65289587100244,1.7106965522969,1.71572545932163,1.70119611186924,"ERBB3"
0.316451539986675,0.208752937770018,0.351992561922015,0.290563322675644,0.314096028466702,"ERBB3"
0.394414009430341,0.36257511543266,0.376665946801161,0.387159526332563,0.377855698351663,"ERCC1"
0.666837212453209,0.612641049862645,0.587117171527631,0.614847934833517,0.736834483884873,"ERCC1"
1.33906460259817,1.30910589741566,1.33616341397244,1.25708916728803,1.3632843691142,"ERCC1"
1.32610489012597,1.32867897425591,1.3015295287616,1.25858796996478,1.33713173592004,"ERCC1"
1.72107181114743,1.6635876433627,1.52634438230978,1.55442719670013,1.72212844669327,"ESR1"
0.626792229991911,0.742582221561187,0.68394558728226,0.752061081593241,0.711012486047973,"HIF1A"
0.930143194313792,0.916848930829249,0.951978830433265,0.995192369671803,0.890304206453292,"HIF1A"
1.11769586104842,1.0621505130051,1.0293388350337,1.14163279345716,1.0116783973794,"HIF1A"
1.83008558036743,1.95891070155232,1.85185479956139,1.82882921565353,1.54155516581665,"IGFBP3"
1.69954570663283,1.82514440151674,1.67281087075241,1.68570595055775,1.41180777887915,"IGFBP3"
0.351107114540504,0.306090027917364,0.39612044476987,0.311448561150896,0.228967084429073,"MAPK1"
0.531516234322656,0.576644573020776,0.526225734542561,0.690264357458262,0.55065713710789,"MAPK1"
0.660078110654416,0.629342021521404,0.639657697681532,0.665639671962011,0.747269660464985,"MAPK1"
1.06646340149775,1.03382399750087,1.08078441658685,1.13078880821365,0.964465869583693,"MET"
1.20998995977123,1.17237227154273,1.23765537682329,1.22447546197767,1.1671319986336,"MLH1"
0.67718522284638,0.637856190039926,0.667579576630894,0.561357090148593,0.60335429773748,"MSH2"
0.280382878531669,0.290765477007574,0.282520959115485,0.356268979020939,0.35680072211549,"MSH2"
1.76231221022929,1.75788713443839,1.7258111142124,1.67645218333215,1.77329151702547,"MSH6"
1.5683896496844,1.63149236434222,1.61028500412261,1.59955414609654,1.74294588642088,"MYC"
1.17041424221079,1.20926048109618,1.13276795726441,0.948525792821377,1.40527613517966,"MYC"
1.35243598022152,1.389746182708,1.45246914679367,1.44598152395335,1.37358550692424,"NCOA3"
0.27783039172678,0.255190756191116,0.321295269265562,0.347979621739376,0.339877854553043,"NCOA3"
0.0448301982696021,0.0180664948982144,0.0760796794668632,0.0633565503519787,0.225505678057658,"PGR"
0.133825430144081,0.366947649237958,0.28588858263761,0.189722963513226,0.254733991451274,"PMS2"
1.0675950112242,1.03662794953193,0.933372169852024,0.992314515125907,1.0843776859599,"PMS2"
0.338270486048548,0.375698898162826,0.163402887054795,0.0357617126068917,0.104287641496078,"PMS2"
1.0725645519235,1.17948437269601,1.11225944223429,1.13547943788106,1.06270564207598,"PTEN"
2.31201190122906,2.30197739593944,2.31697868034433,2.28936029564386,2.29123611794775,"RPS6"
2.19856931356406,2.16605659396871,2.17014196109085,2.14025263948941,2.20687653178755,"RPS6"
0.391425111943459,0.349731266023294,0.414432164575191,0.410008933686496,0.403468427330331,"SERPINE1"
1.82881373061312,1.94404754536473,1.83739170609418,1.64363845689044,1.83599699513408,"VIM"
1.69466113018642,1.79516658691816,1.65950102820079,1.45340131696484,1.65308812841414,"VIM"
